Metro,Type,Month,Dimension,Measure,Value,YoY
Los Angeles,Job Title,2018-10,Warehouse Associate,Median Base Pay,"$42,299 ",-1.20%
Los Angeles,Job Title,2018-10,Property Manager,Median Base Pay,"$64,330 ",4.90%
Los Angeles,Job Title,2018-10,Producer,Median Base Pay,"$76,932 ",-1.00%
Los Angeles,Job Title,2018-10,Quality Engineer,Median Base Pay,"$83,432 ",2.20%
Los Angeles,Job Title,2018-10,Operations Analyst,Median Base Pay,"$65,622 ",5.60%
Los Angeles,Job Title,2018-10,Medical Assistant,Median Base Pay,"$36,885 ",2.60%
Los Angeles,Job Title,2018-10,Tax Manager,Median Base Pay,"$107,769 ",1.00%
Los Angeles,Job Title,2018-10,Technical Editor,Median Base Pay,"$61,770 ",2.60%
Los Angeles,Job Title,2018-10,Truck Driver,Median Base Pay,"$56,486 ",4.30%
Los Angeles,Job Title,2018-10,Insurance Agent,Median Base Pay,"$44,775 ",-4.70%
Los Angeles,Job Title,2018-10,Medical Technologist,Median Base Pay,"$63,604 ",1.60%
Los Angeles,Job Title,2018-10,Field Engineer,Median Base Pay,"$76,201 ",1.10%
Los Angeles,Job Title,2018-10,Machine Operator,Median Base Pay,"$38,160 ",1.70%
Los Angeles,Job Title,2018-10,Communications Manager,Median Base Pay,"$86,212 ",2.00%
Los Angeles,Job Title,2018-10,Construction Laborer,Median Base Pay,"$42,506 ",2.50%
Los Angeles,Job Title,2018-10,Emergency Medical Technician,Median Base Pay,"$36,255 ",4.90%
Los Angeles,Job Title,2018-10,Web Designer,Median Base Pay,"$65,831 ",2.40%
Los Angeles,Job Title,2018-10,Maintenance Worker,Median Base Pay,"$44,326 ",6.10%
Los Angeles,Job Title,2018-10,Barista,Median Base Pay,"$27,705 ",4.80%
Los Angeles,Job Title,2018-10,Bartender,Median Base Pay,"$36,393 ",7.20%
Los Angeles,Job Title,2018-10,Civil Engineer,Median Base Pay,"$82,278 ",3.90%
Los Angeles,Job Title,2018-10,Claims Adjuster,Median Base Pay,"$58,305 ",1.60%
Los Angeles,Job Title,2018-10,Certified Nursing Assistant,Median Base Pay,"$35,602 ",4.10%
Los Angeles,Job Title,2018-10,Customer Service Representative,Median Base Pay,"$44,420 ",3.60%
Los Angeles,Job Title,2018-10,Delivery Driver,Median Base Pay,"$42,609 ",2.50%
Los Angeles,Job Title,2018-10,Financial Advisor,Median Base Pay,"$59,374 ",5.60%
Los Angeles,Job Title,2018-10,Licensed Practical Nurse,Median Base Pay,"$50,895 ",2.70%
Los Angeles,Job Title,2018-10,Loan Officer,Median Base Pay,"$48,458 ",2.00%
Los Angeles,Job Title,2018-10,Maintenance Technician,Median Base Pay,"$47,261 ",2.80%
Los Angeles,Job Title,2018-10,Material Handler,Median Base Pay,"$38,967 ",4.60%
Los Angeles,Job Title,2018-10,IT Manager,Median Base Pay,"$108,088 ",3.10%
Los Angeles,Job Title,2018-10,Office Manager,Median Base Pay,"$58,070 ",3.20%
Los Angeles,Job Title,2018-10,Pharmacist,Median Base Pay,"$133,064 ",0.80%
Los Angeles,Job Title,2018-10,Process Engineer,Median Base Pay,"$86,454 ",2.40%
Los Angeles,Job Title,2018-10,Program Manager,Median Base Pay,"$89,826 ",0.60%
Los Angeles,Job Title,2018-10,Research Assistant,Median Base Pay,"$33,919 ",1.30%
Los Angeles,Job Title,2018-10,Restaurant Manager,Median Base Pay,"$58,584 ",0.80%
Los Angeles,Job Title,2018-10,Security Officer,Median Base Pay,"$38,678 ",3.60%
Los Angeles,Job Title,2018-10,Server,Median Base Pay,"$33,336 ",1.90%
Los Angeles,Job Title,2018-10,Solutions Architect,Median Base Pay,"$119,512 ",3.60%
Los Angeles,Job Title,2018-10,Systems Engineer,Median Base Pay,"$91,204 ",1.40%
Los Angeles,Job Title,2018-10,Technical Support,Median Base Pay,"$55,103 ",3.20%
Los Angeles,Job Title,2018-10,UX Designer,Median Base Pay,"$90,533 ",2.40%
Philadelphia,Job Title,2018-10,Software Engineer,Median Base Pay,"$87,280 ",2.60%
Philadelphia,Job Title,2018-10,Programmer Analyst,Median Base Pay,"$73,726 ",4.30%
Philadelphia,Job Title,2018-10,Consultant,Median Base Pay,"$79,607 ",-0.20%
Philadelphia,Job Title,2018-10,Project Manager,Median Base Pay,"$74,793 ",-4.50%
Philadelphia,Job Title,2018-10,Store Manager,Median Base Pay,"$54,932 ",2.00%
Philadelphia,Job Title,2018-10,Business Analyst,Median Base Pay,"$69,795 ",1.00%
Philadelphia,Job Title,2018-10,Cashier,Median Base Pay,"$27,527 ",4.90%
Philadelphia,Job Title,2018-10,Financial Analyst,Median Base Pay,"$64,834 ",1.90%
Philadelphia,Job Title,2018-10,Administrative Assistant,Median Base Pay,"$44,448 ",2.80%
Philadelphia,Job Title,2018-10,Accountant,Median Base Pay,"$59,103 ",1.50%
Philadelphia,Job Title,2018-10,Sales Representative,Median Base Pay,"$52,981 ",2.70%
Philadelphia,Job Title,2018-10,Professor,Median Base Pay,"$100,140 ",1.20%
Philadelphia,Job Title,2018-10,Registered Nurse,Median Base Pay,"$73,795 ",1.50%
Philadelphia,Job Title,2018-10,Marketing Manager,Median Base Pay,"$78,118 ",1.30%
Philadelphia,Job Title,2018-10,Operations Manager,Median Base Pay,"$72,577 ",0.10%
Philadelphia,Job Title,2018-10,Product Manager,Median Base Pay,"$97,271 ",2.70%
Philadelphia,Job Title,2018-10,Sales Manager,Median Base Pay,"$68,993 ",2.00%
Philadelphia,Job Title,2018-10,Teacher,Median Base Pay,"$52,383 ",1.80%
Philadelphia,Job Title,2018-10,Bank Teller,Median Base Pay,"$32,173 ",7.70%
Philadelphia,Job Title,2018-10,Customer Service Manager,Median Base Pay,"$57,970 ",2.50%
Philadelphia,Job Title,2018-10,Physical Therapist,Median Base Pay,"$78,520 ",-0.70%
Philadelphia,Job Title,2018-10,Mechanical Engineer,Median Base Pay,"$77,681 ",2.00%
Philadelphia,Job Title,2018-10,Recruiter,Median Base Pay,"$53,892 ",1.40%
Philadelphia,Job Title,2018-10,Design Engineer,Median Base Pay,"$76,381 ",1.90%
Philadelphia,Job Title,2018-10,Pharmacy Technician,Median Base Pay,"$30,475 ",5.00%
Philadelphia,Job Title,2018-10,Graphic Designer,Median Base Pay,"$50,220 ",2.10%
Philadelphia,Job Title,2018-10,Web Developer,Median Base Pay,"$71,532 ",1.40%
Philadelphia,Job Title,2018-10,Business Development Manager,Median Base Pay,"$74,781 ",2.20%
Philadelphia,Job Title,2018-10,Data Scientist,Median Base Pay,"$100,771 ",-0.10%
Philadelphia,Job Title,2018-10,Buyer,Median Base Pay,"$60,744 ",2.80%
Philadelphia,Job Title,2018-10,Data Analyst,Median Base Pay,"$63,963 ",1.30%
Philadelphia,Job Title,2018-10,Electrical Engineer,Median Base Pay,"$82,498 ",1.00%
Philadelphia,Job Title,2018-10,Attorney,Median Base Pay,"$108,621 ",4.30%
Philadelphia,Job Title,2018-10,Human Resources Manager,Median Base Pay,"$79,277 ",2.70%
Philadelphia,Job Title,2018-10,Technician,Median Base Pay,"$50,023 ",2.40%
Philadelphia,Job Title,2018-10,Restaurant Cook,Median Base Pay,"$31,282 ",4.70%
Philadelphia,Job Title,2018-10,Production Manager,Median Base Pay,"$67,854 ",1.90%
Philadelphia,Job Title,2018-10,Manufacturing Engineer,Median Base Pay,"$75,346 ",1.30%
Philadelphia,Job Title,2018-10,Retail Key Holder,Median Base Pay,"$30,746 ",1.70%
Philadelphia,Job Title,2018-10,Paralegal,Median Base Pay,"$52,301 ",1.60%
Philadelphia,Job Title,2018-10,Java Developer,Median Base Pay,"$83,023 ",2.80%
Philadelphia,Job Title,2018-10,Warehouse Associate,Median Base Pay,"$41,671 ",-1.90%
Philadelphia,Job Title,2018-10,Property Manager,Median Base Pay,"$61,488 ",4.20%
Philadelphia,Job Title,2018-10,Producer,Median Base Pay,"$56,124 ",-1.70%
Philadelphia,Job Title,2018-10,Quality Engineer,Median Base Pay,"$78,012 ",1.60%
Philadelphia,Job Title,2018-10,Operations Analyst,Median Base Pay,"$63,227 ",4.90%
Philadelphia,Job Title,2018-10,Medical Assistant,Median Base Pay,"$35,041 ",2.00%
Philadelphia,Job Title,2018-10,Tax Manager,Median Base Pay,"$99,111 ",0.30%
Philadelphia,Job Title,2018-10,Technical Editor,Median Base Pay,"$56,133 ",1.90%
Philadelphia,Job Title,2018-10,Truck Driver,Median Base Pay,"$58,985 ",3.60%
Philadelphia,Job Title,2018-10,Insurance Agent,Median Base Pay,"$41,451 ",-5.30%
Philadelphia,Job Title,2018-10,Medical Technologist,Median Base Pay,"$59,341 ",0.90%
Philadelphia,Job Title,2018-10,Field Engineer,Median Base Pay,"$69,439 ",0.50%
Philadelphia,Job Title,2018-10,Machine Operator,Median Base Pay,"$43,077 ",1.00%
Philadelphia,Job Title,2018-10,Communications Manager,Median Base Pay,"$77,092 ",1.30%
Philadelphia,Job Title,2018-10,Construction Laborer,Median Base Pay,"$43,883 ",1.80%
Philadelphia,Job Title,2018-10,Emergency Medical Technician,Median Base Pay,"$38,366 ",4.20%
Philadelphia,Job Title,2018-10,Web Designer,Median Base Pay,"$58,852 ",1.70%
Philadelphia,Job Title,2018-10,Maintenance Worker,Median Base Pay,"$39,435 ",5.40%
Philadelphia,Job Title,2018-10,Barista,Median Base Pay,"$23,689 ",4.10%
Philadelphia,Job Title,2018-10,Bartender,Median Base Pay,"$37,100 ",6.50%
Philadelphia,Job Title,2018-10,Civil Engineer,Median Base Pay,"$74,857 ",3.20%
Philadelphia,Job Title,2018-10,Claims Adjuster,Median Base Pay,"$53,218 ",0.90%
Philadelphia,Job Title,2018-10,Certified Nursing Assistant,Median Base Pay,"$32,257 ",3.40%
Philadelphia,Job Title,2018-10,Customer Service Representative,Median Base Pay,"$41,241 ",2.90%
Philadelphia,Job Title,2018-10,Delivery Driver,Median Base Pay,"$40,654 ",1.80%
Philadelphia,Job Title,2018-10,Financial Advisor,Median Base Pay,"$60,972 ",4.90%
Philadelphia,Job Title,2018-10,Licensed Practical Nurse,Median Base Pay,"$53,855 ",2.00%
Philadelphia,Job Title,2018-10,Loan Officer,Median Base Pay,"$44,995 ",1.40%
Philadelphia,Job Title,2018-10,Maintenance Technician,Median Base Pay,"$46,192 ",2.10%
Philadelphia,Job Title,2018-10,Material Handler,Median Base Pay,"$38,071 ",3.90%
Philadelphia,Job Title,2018-10,IT Manager,Median Base Pay,"$98,206 ",2.40%
Philadelphia,Job Title,2018-10,Office Manager,Median Base Pay,"$52,720 ",2.50%
Philadelphia,Job Title,2018-10,Pharmacist,Median Base Pay,"$117,697 ",0.20%
Philadelphia,Job Title,2018-10,Process Engineer,Median Base Pay,"$82,392 ",1.70%
Philadelphia,Job Title,2018-10,Program Manager,Median Base Pay,"$78,676 ",-0.10%
Philadelphia,Job Title,2018-10,Research Assistant,Median Base Pay,"$31,224 ",0.70%
Philadelphia,Job Title,2018-10,Restaurant Manager,Median Base Pay,"$51,754 ",0.10%
Philadelphia,Job Title,2018-10,Security Officer,Median Base Pay,"$35,480 ",2.90%
Philadelphia,Job Title,2018-10,Server,Median Base Pay,"$35,425 ",1.20%
Philadelphia,Job Title,2018-10,Solutions Architect,Median Base Pay,"$114,794 ",2.90%
Philadelphia,Job Title,2018-10,Systems Engineer,Median Base Pay,"$79,871 ",0.80%
Philadelphia,Job Title,2018-10,Technical Support,Median Base Pay,"$51,255 ",2.50%
Philadelphia,Job Title,2018-10,UX Designer,Median Base Pay,"$77,707 ",1.80%
Houston,Job Title,2018-10,Software Engineer,Median Base Pay,"$85,295 ",2.80%
Houston,Job Title,2018-10,Programmer Analyst,Median Base Pay,"$72,700 ",4.60%
Houston,Job Title,2018-10,Consultant,Median Base Pay,"$79,679 ",0.00%
Houston,Job Title,2018-10,Project Manager,Median Base Pay,"$80,840 ",-4.30%
Houston,Job Title,2018-10,Store Manager,Median Base Pay,"$52,438 ",2.20%
Houston,Job Title,2018-10,Business Analyst,Median Base Pay,"$72,747 ",1.20%
Houston,Job Title,2018-10,Cashier,Median Base Pay,"$27,346 ",5.10%
Houston,Job Title,2018-10,Financial Analyst,Median Base Pay,"$69,903 ",2.10%
Houston,Job Title,2018-10,Administrative Assistant,Median Base Pay,"$44,384 ",3.00%
Houston,Job Title,2018-10,Accountant,Median Base Pay,"$60,224 ",1.70%
Houston,Job Title,2018-10,Sales Representative,Median Base Pay,"$51,111 ",2.90%
Houston,Job Title,2018-10,Professor,Median Base Pay,"$100,937 ",1.50%
Houston,Job Title,2018-10,Registered Nurse,Median Base Pay,"$72,453 ",1.80%
Houston,Job Title,2018-10,Marketing Manager,Median Base Pay,"$74,428 ",1.50%
Houston,Job Title,2018-10,Operations Manager,Median Base Pay,"$72,445 ",0.40%
Houston,Job Title,2018-10,Product Manager,Median Base Pay,"$100,857 ",2.90%
Houston,Job Title,2018-10,Sales Manager,Median Base Pay,"$68,529 ",2.30%
Houston,Job Title,2018-10,Teacher,Median Base Pay,"$52,613 ",2.00%
Houston,Job Title,2018-10,Bank Teller,Median Base Pay,"$30,917 ",7.90%
Houston,Job Title,2018-10,Customer Service Manager,Median Base Pay,"$55,957 ",2.70%
Houston,Job Title,2018-10,Physical Therapist,Median Base Pay,"$76,969 ",-0.50%
Houston,Job Title,2018-10,Mechanical Engineer,Median Base Pay,"$83,373 ",2.20%
Houston,Job Title,2018-10,Recruiter,Median Base Pay,"$54,005 ",1.60%
Houston,Job Title,2018-10,Design Engineer,Median Base Pay,"$83,672 ",2.10%
Houston,Job Title,2018-10,Pharmacy Technician,Median Base Pay,"$34,005 ",5.20%
Houston,Job Title,2018-10,Graphic Designer,Median Base Pay,"$48,836 ",2.30%
Houston,Job Title,2018-10,Web Developer,Median Base Pay,"$70,949 ",1.60%
Houston,Job Title,2018-10,Business Development Manager,Median Base Pay,"$80,354 ",2.40%
Houston,Job Title,2018-10,Data Scientist,Median Base Pay,"$105,853 ",0.10%
Houston,Job Title,2018-10,Buyer,Median Base Pay,"$61,235 ",3.00%
Houston,Job Title,2018-10,Data Analyst,Median Base Pay,"$64,487 ",1.50%
Houston,Job Title,2018-10,Electrical Engineer,Median Base Pay,"$84,309 ",1.20%
Houston,Job Title,2018-10,Attorney,Median Base Pay,"$123,307 ",4.50%
Houston,Job Title,2018-10,Human Resources Manager,Median Base Pay,"$83,716 ",2.90%
Houston,Job Title,2018-10,Technician,Median Base Pay,"$49,308 ",2.70%
Houston,Job Title,2018-10,Restaurant Cook,Median Base Pay,"$27,812 ",4.90%
Houston,Job Title,2018-10,Production Manager,Median Base Pay,"$69,801 ",2.10%
Houston,Job Title,2018-10,Manufacturing Engineer,Median Base Pay,"$79,277 ",1.50%
Houston,Job Title,2018-10,Retail Key Holder,Median Base Pay,"$29,867 ",1.90%
Houston,Job Title,2018-10,Paralegal,Median Base Pay,"$55,868 ",1.80%
Houston,Job Title,2018-10,Java Developer,Median Base Pay,"$83,870 ",3.00%
Houston,Job Title,2018-10,Warehouse Associate,Median Base Pay,"$37,057 ",-1.70%
Houston,Job Title,2018-10,Property Manager,Median Base Pay,"$56,260 ",4.50%
Houston,Job Title,2018-10,Producer,Median Base Pay,"$55,729 ",-1.50%
Houston,Job Title,2018-10,Quality Engineer,Median Base Pay,"$76,200 ",1.80%
Houston,Job Title,2018-10,Operations Analyst,Median Base Pay,"$66,931 ",5.20%
Houston,Job Title,2018-10,Medical Assistant,Median Base Pay,"$34,913 ",2.20%
Houston,Job Title,2018-10,Tax Manager,Median Base Pay,"$99,221 ",0.60%
Houston,Job Title,2018-10,Technical Editor,Median Base Pay,"$56,202 ",2.10%
Houston,Job Title,2018-10,Truck Driver,Median Base Pay,"$55,215 ",3.90%
Houston,Job Title,2018-10,Insurance Agent,Median Base Pay,"$35,744 ",-5.10%
Houston,Job Title,2018-10,Medical Technologist,Median Base Pay,"$56,110 ",1.10%
Houston,Job Title,2018-10,Field Engineer,Median Base Pay,"$72,059 ",0.70%
Houston,Job Title,2018-10,Machine Operator,Median Base Pay,"$39,405 ",1.20%
Houston,Job Title,2018-10,Communications Manager,Median Base Pay,"$73,555 ",1.50%
Houston,Job Title,2018-10,Construction Laborer,Median Base Pay,"$38,704 ",2.00%
Houston,Job Title,2018-10,Emergency Medical Technician,Median Base Pay,"$38,956 ",4.40%
Houston,Job Title,2018-10,Web Designer,Median Base Pay,"$58,336 ",1.90%
Houston,Job Title,2018-10,Maintenance Worker,Median Base Pay,"$39,097 ",5.70%
Houston,Job Title,2018-10,Barista,Median Base Pay,"$22,689 ",4.30%
Houston,Job Title,2018-10,Bartender,Median Base Pay,"$38,096 ",6.70%
Houston,Job Title,2018-10,Civil Engineer,Median Base Pay,"$77,153 ",3.50%
Houston,Job Title,2018-10,Claims Adjuster,Median Base Pay,"$51,119 ",1.10%
Houston,Job Title,2018-10,Certified Nursing Assistant,Median Base Pay,"$28,630 ",3.60%
Houston,Job Title,2018-10,Customer Service Representative,Median Base Pay,"$38,340 ",3.10%
Houston,Job Title,2018-10,Delivery Driver,Median Base Pay,"$37,186 ",2.00%
Houston,Job Title,2018-10,Financial Advisor,Median Base Pay,"$52,135 ",5.10%
Houston,Job Title,2018-10,Licensed Practical Nurse,Median Base Pay,"$47,222 ",2.30%
Houston,Job Title,2018-10,Loan Officer,Median Base Pay,"$44,601 ",1.50%
Houston,Job Title,2018-10,Maintenance Technician,Median Base Pay,"$43,646 ",2.30%
Houston,Job Title,2018-10,Material Handler,Median Base Pay,"$37,319 ",4.10%
Houston,Job Title,2018-10,IT Manager,Median Base Pay,"$97,600 ",2.60%
Houston,Job Title,2018-10,Office Manager,Median Base Pay,"$50,626 ",2.70%
Houston,Job Title,2018-10,Pharmacist,Median Base Pay,"$113,805 ",0.40%
Houston,Job Title,2018-10,Process Engineer,Median Base Pay,"$92,282 ",1.90%
Houston,Job Title,2018-10,Program Manager,Median Base Pay,"$77,887 ",0.20%
Houston,Job Title,2018-10,Research Assistant,Median Base Pay,"$30,122 ",0.90%
Houston,Job Title,2018-10,Restaurant Manager,Median Base Pay,"$52,057 ",0.30%
Houston,Job Title,2018-10,Security Officer,Median Base Pay,"$35,313 ",3.10%
Houston,Job Title,2018-10,Server,Median Base Pay,"$30,180 ",1.40%
Houston,Job Title,2018-10,Solutions Architect,Median Base Pay,"$108,337 ",3.10%
Houston,Job Title,2018-10,Systems Engineer,Median Base Pay,"$75,581 ",1.00%
Houston,Job Title,2018-10,Technical Support,Median Base Pay,"$49,027 ",2.70%
Houston,Job Title,2018-10,UX Designer,Median Base Pay,"$78,374 ",2.00%
Seattle,Job Title,2018-10,Software Engineer,Median Base Pay,"$115,549 ",3.10%
Seattle,Job Title,2018-10,Programmer Analyst,Median Base Pay,"$86,678 ",4.90%
Seattle,Job Title,2018-10,Consultant,Median Base Pay,"$87,213 ",0.30%
Seattle,Job Title,2018-10,Project Manager,Median Base Pay,"$82,079 ",-4.00%
Seattle,Job Title,2018-10,Store Manager,Median Base Pay,"$59,344 ",2.50%
Seattle,Job Title,2018-10,Business Analyst,Median Base Pay,"$78,872 ",1.50%
Seattle,Job Title,2018-10,Cashier,Median Base Pay,"$35,291 ",5.40%
Seattle,Job Title,2018-10,Financial Analyst,Median Base Pay,"$74,631 ",2.40%
Seattle,Job Title,2018-10,Administrative Assistant,Median Base Pay,"$50,917 ",3.40%
Seattle,Job Title,2018-10,Accountant,Median Base Pay,"$63,460 ",2.00%
Seattle,Job Title,2018-10,Sales Representative,Median Base Pay,"$56,514 ",3.20%
Seattle,Job Title,2018-10,Professor,Median Base Pay,"$104,068 ",1.80%
Seattle,Job Title,2018-10,Registered Nurse,Median Base Pay,"$78,427 ",2.10%
Seattle,Job Title,2018-10,Marketing Manager,Median Base Pay,"$88,955 ",1.80%
Seattle,Job Title,2018-10,Operations Manager,Median Base Pay,"$79,655 ",0.70%
Seattle,Job Title,2018-10,Product Manager,Median Base Pay,"$115,367 ",3.20%
Seattle,Job Title,2018-10,Sales Manager,Median Base Pay,"$74,718 ",2.60%
Seattle,Job Title,2018-10,Teacher,Median Base Pay,"$56,534 ",2.30%
Seattle,Job Title,2018-10,Bank Teller,Median Base Pay,"$34,979 ",8.30%
Seattle,Job Title,2018-10,Customer Service Manager,Median Base Pay,"$63,554 ",3.00%
Seattle,Job Title,2018-10,Physical Therapist,Median Base Pay,"$78,206 ",-0.20%
Seattle,Job Title,2018-10,Mechanical Engineer,Median Base Pay,"$86,388 ",2.60%
Seattle,Job Title,2018-10,Recruiter,Median Base Pay,"$62,984 ",1.90%
Seattle,Job Title,2018-10,Design Engineer,Median Base Pay,"$85,837 ",2.40%
Seattle,Job Title,2018-10,Pharmacy Technician,Median Base Pay,"$42,378 ",5.60%
Seattle,Job Title,2018-10,Graphic Designer,Median Base Pay,"$61,045 ",2.60%
Seattle,Job Title,2018-10,Web Developer,Median Base Pay,"$87,229 ",2.00%
Seattle,Job Title,2018-10,Business Development Manager,Median Base Pay,"$89,045 ",2.80%
Seattle,Job Title,2018-10,Data Scientist,Median Base Pay,"$125,756 ",0.40%
Seattle,Job Title,2018-10,Buyer,Median Base Pay,"$70,263 ",3.30%
Seattle,Job Title,2018-10,Data Analyst,Median Base Pay,"$71,923 ",1.80%
Seattle,Job Title,2018-10,Electrical Engineer,Median Base Pay,"$92,042 ",1.50%
Seattle,Job Title,2018-10,Attorney,Median Base Pay,"$117,324 ",4.80%
Seattle,Job Title,2018-10,Human Resources Manager,Median Base Pay,"$88,055 ",3.20%
Seattle,Job Title,2018-10,Technician,Median Base Pay,"$54,026 ",3.00%
Seattle,Job Title,2018-10,Restaurant Cook,Median Base Pay,"$36,264 ",5.20%
Seattle,Job Title,2018-10,Production Manager,Median Base Pay,"$71,018 ",2.40%
Seattle,Job Title,2018-10,Manufacturing Engineer,Median Base Pay,"$80,264 ",1.80%
Seattle,Job Title,2018-10,Retail Key Holder,Median Base Pay,"$35,502 ",2.20%
Seattle,Job Title,2018-10,Paralegal,Median Base Pay,"$64,344 ",2.10%
Seattle,Job Title,2018-10,Java Developer,Median Base Pay,"$91,284 ",3.30%
Seattle,Job Title,2018-10,Warehouse Associate,Median Base Pay,"$47,762 ",-1.40%
Seattle,Job Title,2018-10,Property Manager,Median Base Pay,"$64,338 ",4.80%
Seattle,Job Title,2018-10,Producer,Median Base Pay,"$75,626 ",-1.20%
Seattle,Job Title,2018-10,Quality Engineer,Median Base Pay,"$83,757 ",2.10%
Seattle,Job Title,2018-10,Operations Analyst,Median Base Pay,"$71,289 ",5.50%
Seattle,Job Title,2018-10,Medical Assistant,Median Base Pay,"$44,908 ",2.50%
Seattle,Job Title,2018-10,Tax Manager,Median Base Pay,"$101,411 ",0.90%
Seattle,Job Title,2018-10,Technical Editor,Median Base Pay,"$80,658 ",2.40%
Seattle,Job Title,2018-10,Truck Driver,Median Base Pay,"$58,644 ",4.20%
Seattle,Job Title,2018-10,Insurance Agent,Median Base Pay,"$39,567 ",-4.80%
Seattle,Job Title,2018-10,Medical Technologist,Median Base Pay,"$66,296 ",1.40%
Seattle,Job Title,2018-10,Field Engineer,Median Base Pay,"$75,382 ",1.00%
Seattle,Job Title,2018-10,Machine Operator,Median Base Pay,"$43,912 ",1.50%
Seattle,Job Title,2018-10,Communications Manager,Median Base Pay,"$88,632 ",1.80%
Seattle,Job Title,2018-10,Construction Laborer,Median Base Pay,"$53,667 ",2.30%
Seattle,Job Title,2018-10,Emergency Medical Technician,Median Base Pay,"$41,996 ",4.70%
Seattle,Job Title,2018-10,Web Designer,Median Base Pay,"$67,874 ",2.20%
Seattle,Job Title,2018-10,Maintenance Worker,Median Base Pay,"$52,180 ",6.00%
Seattle,Job Title,2018-10,Barista,Median Base Pay,"$30,009 ",4.60%
Seattle,Job Title,2018-10,Bartender,Median Base Pay,"$41,000 ",7.00%
Seattle,Job Title,2018-10,Civil Engineer,Median Base Pay,"$78,036 ",3.80%
Seattle,Job Title,2018-10,Claims Adjuster,Median Base Pay,"$54,132 ",1.40%
Seattle,Job Title,2018-10,Certified Nursing Assistant,Median Base Pay,"$37,470 ",4.00%
Seattle,Job Title,2018-10,Customer Service Representative,Median Base Pay,"$44,921 ",3.40%
Seattle,Job Title,2018-10,Delivery Driver,Median Base Pay,"$46,774 ",2.30%
Seattle,Job Title,2018-10,Financial Advisor,Median Base Pay,"$57,976 ",5.50%
Seattle,Job Title,2018-10,Licensed Practical Nurse,Median Base Pay,"$53,339 ",2.60%
Seattle,Job Title,2018-10,Loan Officer,Median Base Pay,"$47,519 ",1.90%
Seattle,Job Title,2018-10,Maintenance Technician,Median Base Pay,"$51,850 ",2.60%
Seattle,Job Title,2018-10,Material Handler,Median Base Pay,"$41,916 ",4.40%
Seattle,Job Title,2018-10,IT Manager,Median Base Pay,"$107,878 ",2.90%
Seattle,Job Title,2018-10,Office Manager,Median Base Pay,"$58,566 ",3.00%
Seattle,Job Title,2018-10,Pharmacist,Median Base Pay,"$125,695 ",0.70%
Seattle,Job Title,2018-10,Process Engineer,Median Base Pay,"$91,561 ",2.20%
Seattle,Job Title,2018-10,Program Manager,Median Base Pay,"$98,250 ",0.50%
Seattle,Job Title,2018-10,Research Assistant,Median Base Pay,"$33,049 ",1.20%
Seattle,Job Title,2018-10,Restaurant Manager,Median Base Pay,"$54,527 ",0.60%
Seattle,Job Title,2018-10,Security Officer,Median Base Pay,"$45,902 ",3.40%
Seattle,Job Title,2018-10,Server,Median Base Pay,"$37,246 ",1.70%
Seattle,Job Title,2018-10,Solutions Architect,Median Base Pay,"$122,244 ",3.40%
Seattle,Job Title,2018-10,Systems Engineer,Median Base Pay,"$92,581 ",1.30%
Seattle,Job Title,2018-10,Technical Support,Median Base Pay,"$53,172 ",3.00%
Seattle,Job Title,2018-10,UX Designer,Median Base Pay,"$98,531 ",2.30%
San Francisco,Job Title,2018-10,Software Engineer,Median Base Pay,"$122,446 ",4.70%
San Francisco,Job Title,2018-10,Programmer Analyst,Median Base Pay,"$92,681 ",6.50%
San Francisco,Job Title,2018-10,Consultant,Median Base Pay,"$95,195 ",1.80%
San Francisco,Job Title,2018-10,Project Manager,Median Base Pay,"$92,138 ",-2.60%
San Francisco,Job Title,2018-10,Store Manager,Median Base Pay,"$67,229 ",4.00%
San Francisco,Job Title,2018-10,Business Analyst,Median Base Pay,"$88,374 ",3.10%
San Francisco,Job Title,2018-10,Cashier,Median Base Pay,"$35,198 ",7.00%
San Francisco,Job Title,2018-10,Financial Analyst,Median Base Pay,"$84,921 ",3.90%
San Francisco,Job Title,2018-10,Administrative Assistant,Median Base Pay,"$58,186 ",4.90%
San Francisco,Job Title,2018-10,Accountant,Median Base Pay,"$72,987 ",3.60%
San Francisco,Job Title,2018-10,Sales Representative,Median Base Pay,"$64,589 ",4.80%
San Francisco,Job Title,2018-10,Professor,Median Base Pay,"$129,953 ",3.30%
San Francisco,Job Title,2018-10,Registered Nurse,Median Base Pay,"$115,093 ",3.60%
San Francisco,Job Title,2018-10,Marketing Manager,Median Base Pay,"$102,904 ",3.40%
San Francisco,Job Title,2018-10,Operations Manager,Median Base Pay,"$91,639 ",2.20%
San Francisco,Job Title,2018-10,Product Manager,Median Base Pay,"$131,639 ",4.80%
San Francisco,Job Title,2018-10,Sales Manager,Median Base Pay,"$84,325 ",4.10%
San Francisco,Job Title,2018-10,Teacher,Median Base Pay,"$67,991 ",3.90%
San Francisco,Job Title,2018-10,Bank Teller,Median Base Pay,"$36,723 ",9.90%
San Francisco,Job Title,2018-10,Customer Service Manager,Median Base Pay,"$73,837 ",4.50%
San Francisco,Job Title,2018-10,Physical Therapist,Median Base Pay,"$98,470 ",1.30%
San Francisco,Job Title,2018-10,Mechanical Engineer,Median Base Pay,"$98,124 ",4.10%
San Francisco,Job Title,2018-10,Recruiter,Median Base Pay,"$76,303 ",3.40%
