Metro,Type,Month,Dimension,Measure,Value,YoY
Los Angeles,Job Title,2018-09,Java Developer,Median Base Pay,"$89,352 ",2.80%
Los Angeles,Job Title,2018-09,Warehouse Associate,Median Base Pay,"$41,711 ",-2.40%
Los Angeles,Job Title,2018-09,Property Manager,Median Base Pay,"$65,326 ",6.50%
Los Angeles,Job Title,2018-09,Producer,Median Base Pay,"$75,657 ",-1.40%
Los Angeles,Job Title,2018-09,Quality Engineer,Median Base Pay,"$83,864 ",2.50%
Los Angeles,Job Title,2018-09,Operations Analyst,Median Base Pay,"$64,077 ",3.30%
Los Angeles,Job Title,2018-09,Medical Assistant,Median Base Pay,"$36,810 ",3.10%
Los Angeles,Job Title,2018-09,Tax Manager,Median Base Pay,"$106,604 ",0.40%
Los Angeles,Job Title,2018-09,Technical Editor,Median Base Pay,"$61,937 ",2.90%
Los Angeles,Job Title,2018-09,Truck Driver,Median Base Pay,"$56,783 ",4.00%
Los Angeles,Job Title,2018-09,Insurance Agent,Median Base Pay,"$43,898 ",-6.90%
Los Angeles,Job Title,2018-09,Medical Technologist,Median Base Pay,"$63,822 ",2.30%
Los Angeles,Job Title,2018-09,Field Engineer,Median Base Pay,"$75,295 ",0.20%
Los Angeles,Job Title,2018-09,Machine Operator,Median Base Pay,"$38,959 ",2.30%
Los Angeles,Job Title,2018-09,Communications Manager,Median Base Pay,"$85,859 ",2.20%
Los Angeles,Job Title,2018-09,Construction Laborer,Median Base Pay,"$42,532 ",1.80%
Los Angeles,Job Title,2018-09,Emergency Medical Technician,Median Base Pay,"$36,345 ",6.00%
Los Angeles,Job Title,2018-09,Web Designer,Median Base Pay,"$66,430 ",3.10%
Los Angeles,Job Title,2018-09,Maintenance Worker,Median Base Pay,"$45,429 ",8.60%
Los Angeles,Job Title,2018-09,Barista,Median Base Pay,"$27,935 ",5.80%
Los Angeles,Job Title,2018-09,Bartender,Median Base Pay,"$36,402 ",7.00%
Los Angeles,Job Title,2018-09,Civil Engineer,Median Base Pay,"$81,929 ",4.00%
Los Angeles,Job Title,2018-09,Claims Adjuster,Median Base Pay,"$58,393 ",1.50%
Los Angeles,Job Title,2018-09,Certified Nursing Assistant,Median Base Pay,"$35,586 ",4.50%
Los Angeles,Job Title,2018-09,Customer Service Representative,Median Base Pay,"$44,585 ",3.60%
Los Angeles,Job Title,2018-09,Delivery Driver,Median Base Pay,"$43,154 ",3.60%
Los Angeles,Job Title,2018-09,Financial Advisor,Median Base Pay,"$60,427 ",7.80%
Los Angeles,Job Title,2018-09,Licensed Practical Nurse,Median Base Pay,"$50,798 ",2.70%
Los Angeles,Job Title,2018-09,Loan Officer,Median Base Pay,"$49,917 ",6.50%
Los Angeles,Job Title,2018-09,Maintenance Technician,Median Base Pay,"$46,007 ",0.50%
Los Angeles,Job Title,2018-09,Material Handler,Median Base Pay,"$38,621 ",4.00%
Los Angeles,Job Title,2018-09,IT Manager,Median Base Pay,"$110,384 ",4.90%
Los Angeles,Job Title,2018-09,Office Manager,Median Base Pay,"$58,265 ",3.80%
Los Angeles,Job Title,2018-09,Pharmacist,Median Base Pay,"$133,476 ",1.90%
Los Angeles,Job Title,2018-09,Process Engineer,Median Base Pay,"$87,524 ",3.60%
Los Angeles,Job Title,2018-09,Program Manager,Median Base Pay,"$90,106 ",-0.20%
Los Angeles,Job Title,2018-09,Research Assistant,Median Base Pay,"$33,895 ",1.00%
Los Angeles,Job Title,2018-09,Restaurant Manager,Median Base Pay,"$58,603 ",0.30%
Los Angeles,Job Title,2018-09,Security Officer,Median Base Pay,"$38,556 ",3.70%
Los Angeles,Job Title,2018-09,Server,Median Base Pay,"$33,701 ",2.90%
Los Angeles,Job Title,2018-09,Solutions Architect,Median Base Pay,"$115,502 ",0.90%
Los Angeles,Job Title,2018-09,Systems Engineer,Median Base Pay,"$91,305 ",1.60%
Los Angeles,Job Title,2018-09,Technical Support,Median Base Pay,"$54,710 ",3.00%
Los Angeles,Job Title,2018-09,UX Designer,Median Base Pay,"$92,347 ",3.90%
Philadelphia,Job Title,2018-09,Software Engineer,Median Base Pay,"$88,150 ",3.50%
Philadelphia,Job Title,2018-09,Programmer Analyst,Median Base Pay,"$74,111 ",5.70%
Philadelphia,Job Title,2018-09,Consultant,Median Base Pay,"$80,823 ",1.30%
Philadelphia,Job Title,2018-09,Project Manager,Median Base Pay,"$75,271 ",-3.40%
Philadelphia,Job Title,2018-09,Store Manager,Median Base Pay,"$55,176 ",2.20%
Philadelphia,Job Title,2018-09,Business Analyst,Median Base Pay,"$70,194 ",1.90%
Philadelphia,Job Title,2018-09,Cashier,Median Base Pay,"$27,627 ",5.30%
Philadelphia,Job Title,2018-09,Financial Analyst,Median Base Pay,"$65,137 ",2.80%
Philadelphia,Job Title,2018-09,Administrative Assistant,Median Base Pay,"$44,694 ",3.50%
Philadelphia,Job Title,2018-09,Accountant,Median Base Pay,"$59,740 ",3.00%
Philadelphia,Job Title,2018-09,Sales Representative,Median Base Pay,"$53,176 ",3.00%
Philadelphia,Job Title,2018-09,Professor,Median Base Pay,"$98,257 ",-0.40%
Philadelphia,Job Title,2018-09,Registered Nurse,Median Base Pay,"$74,222 ",2.20%
Philadelphia,Job Title,2018-09,Marketing Manager,Median Base Pay,"$77,762 ",1.10%
Philadelphia,Job Title,2018-09,Operations Manager,Median Base Pay,"$72,911 ",0.60%
Philadelphia,Job Title,2018-09,Product Manager,Median Base Pay,"$98,272 ",3.90%
Philadelphia,Job Title,2018-09,Sales Manager,Median Base Pay,"$69,158 ",2.60%
Philadelphia,Job Title,2018-09,Teacher,Median Base Pay,"$52,683 ",2.80%
Philadelphia,Job Title,2018-09,Bank Teller,Median Base Pay,"$32,059 ",7.80%
Philadelphia,Job Title,2018-09,Customer Service Manager,Median Base Pay,"$58,463 ",3.70%
Philadelphia,Job Title,2018-09,Physical Therapist,Median Base Pay,"$77,586 ",-1.60%
Philadelphia,Job Title,2018-09,Mechanical Engineer,Median Base Pay,"$77,802 ",1.80%
Philadelphia,Job Title,2018-09,Recruiter,Median Base Pay,"$53,598 ",0.20%
Philadelphia,Job Title,2018-09,Design Engineer,Median Base Pay,"$76,973 ",3.50%
Philadelphia,Job Title,2018-09,Pharmacy Technician,Median Base Pay,"$30,949 ",7.10%
Philadelphia,Job Title,2018-09,Graphic Designer,Median Base Pay,"$50,602 ",3.20%
Philadelphia,Job Title,2018-09,Web Developer,Median Base Pay,"$72,251 ",2.80%
Philadelphia,Job Title,2018-09,Business Development Manager,Median Base Pay,"$75,541 ",3.50%
Philadelphia,Job Title,2018-09,Data Scientist,Median Base Pay,"$102,270 ",1.50%
Philadelphia,Job Title,2018-09,Buyer,Median Base Pay,"$60,767 ",3.10%
Philadelphia,Job Title,2018-09,Data Analyst,Median Base Pay,"$64,171 ",1.70%
Philadelphia,Job Title,2018-09,Electrical Engineer,Median Base Pay,"$83,113 ",2.30%
Philadelphia,Job Title,2018-09,Attorney,Median Base Pay,"$108,955 ",5.20%
Philadelphia,Job Title,2018-09,Human Resources Manager,Median Base Pay,"$79,511 ",4.20%
Philadelphia,Job Title,2018-09,Technician,Median Base Pay,"$50,087 ",2.50%
Philadelphia,Job Title,2018-09,Restaurant Cook,Median Base Pay,"$31,460 ",6.10%
Philadelphia,Job Title,2018-09,Production Manager,Median Base Pay,"$68,733 ",4.20%
Philadelphia,Job Title,2018-09,Manufacturing Engineer,Median Base Pay,"$76,164 ",2.60%
Philadelphia,Job Title,2018-09,Retail Key Holder,Median Base Pay,"$31,339 ",3.20%
Philadelphia,Job Title,2018-09,Paralegal,Median Base Pay,"$52,228 ",2.00%
Philadelphia,Job Title,2018-09,Java Developer,Median Base Pay,"$83,057 ",2.70%
Philadelphia,Job Title,2018-09,Warehouse Associate,Median Base Pay,"$41,582 ",-2.50%
Philadelphia,Job Title,2018-09,Property Manager,Median Base Pay,"$62,634 ",6.40%
Philadelphia,Job Title,2018-09,Producer,Median Base Pay,"$55,681 ",-1.50%
Philadelphia,Job Title,2018-09,Quality Engineer,Median Base Pay,"$78,659 ",2.50%
Philadelphia,Job Title,2018-09,Operations Analyst,Median Base Pay,"$61,856 ",3.20%
Philadelphia,Job Title,2018-09,Medical Assistant,Median Base Pay,"$35,094 ",3.00%
Philadelphia,Job Title,2018-09,Tax Manager,Median Base Pay,"$97,885 ",0.30%
Philadelphia,Job Title,2018-09,Technical Editor,Median Base Pay,"$56,599 ",2.80%
Philadelphia,Job Title,2018-09,Truck Driver,Median Base Pay,"$59,518 ",3.90%
Philadelphia,Job Title,2018-09,Insurance Agent,Median Base Pay,"$40,846 ",-6.90%
Philadelphia,Job Title,2018-09,Medical Technologist,Median Base Pay,"$59,630 ",2.20%
Philadelphia,Job Title,2018-09,Field Engineer,Median Base Pay,"$69,024 ",0.10%
Philadelphia,Job Title,2018-09,Machine Operator,Median Base Pay,"$44,147 ",2.20%
Philadelphia,Job Title,2018-09,Communications Manager,Median Base Pay,"$77,136 ",2.10%
Philadelphia,Job Title,2018-09,Construction Laborer,Median Base Pay,"$44,027 ",1.80%
Philadelphia,Job Title,2018-09,Emergency Medical Technician,Median Base Pay,"$38,835 ",5.90%
Philadelphia,Job Title,2018-09,Web Designer,Median Base Pay,"$59,678 ",3.10%
Philadelphia,Job Title,2018-09,Maintenance Worker,Median Base Pay,"$40,595 ",8.50%
Philadelphia,Job Title,2018-09,Barista,Median Base Pay,"$23,999 ",5.70%
Philadelphia,Job Title,2018-09,Bartender,Median Base Pay,"$37,386 ",6.90%
Philadelphia,Job Title,2018-09,Civil Engineer,Median Base Pay,"$74,999 ",3.90%
Philadelphia,Job Title,2018-09,Claims Adjuster,Median Base Pay,"$53,594 ",1.40%
Philadelphia,Job Title,2018-09,Certified Nursing Assistant,Median Base Pay,"$32,388 ",4.40%
Philadelphia,Job Title,2018-09,Customer Service Representative,Median Base Pay,"$41,630 ",3.60%
Philadelphia,Job Title,2018-09,Delivery Driver,Median Base Pay,"$41,385 ",3.50%
Philadelphia,Job Title,2018-09,Financial Advisor,Median Base Pay,"$62,471 ",7.70%
Philadelphia,Job Title,2018-09,Licensed Practical Nurse,Median Base Pay,"$54,150 ",2.70%
Philadelphia,Job Title,2018-09,Loan Officer,Median Base Pay,"$46,718 ",6.40%
Philadelphia,Job Title,2018-09,Maintenance Technician,Median Base Pay,"$45,124 ",0.40%
Philadelphia,Job Title,2018-09,Material Handler,Median Base Pay,"$37,887 ",3.90%
Philadelphia,Job Title,2018-09,IT Manager,Median Base Pay,"$100,556 ",4.80%
Philadelphia,Job Title,2018-09,Office Manager,Median Base Pay,"$53,306 ",3.70%
Philadelphia,Job Title,2018-09,Pharmacist,Median Base Pay,"$118,927 ",1.80%
Philadelphia,Job Title,2018-09,Process Engineer,Median Base Pay,"$83,777 ",3.50%
Philadelphia,Job Title,2018-09,Program Manager,Median Base Pay,"$79,462 ",-0.20%
Philadelphia,Job Title,2018-09,Research Assistant,Median Base Pay,"$31,335 ",1.00%
Philadelphia,Job Title,2018-09,Restaurant Manager,Median Base Pay,"$51,984 ",0.20%
Philadelphia,Job Title,2018-09,Security Officer,Median Base Pay,"$35,538 ",3.60%
Philadelphia,Job Title,2018-09,Server,Median Base Pay,"$36,269 ",2.80%
Philadelphia,Job Title,2018-09,Solutions Architect,Median Base Pay,"$111,239 ",0.90%
Philadelphia,Job Title,2018-09,Systems Engineer,Median Base Pay,"$80,187 ",1.50%
Philadelphia,Job Title,2018-09,Technical Support,Median Base Pay,"$50,890 ",2.90%
Philadelphia,Job Title,2018-09,UX Designer,Median Base Pay,"$79,121 ",3.80%
Houston,Job Title,2018-09,Software Engineer,Median Base Pay,"$85,166 ",2.40%
Houston,Job Title,2018-09,Programmer Analyst,Median Base Pay,"$72,162 ",4.50%
Houston,Job Title,2018-09,Consultant,Median Base Pay,"$81,260 ",0.20%
Houston,Job Title,2018-09,Project Manager,Median Base Pay,"$80,316 ",-4.50%
Houston,Job Title,2018-09,Store Manager,Median Base Pay,"$52,157 ",1.10%
Houston,Job Title,2018-09,Business Analyst,Median Base Pay,"$72,476 ",0.80%
Houston,Job Title,2018-09,Cashier,Median Base Pay,"$27,218 ",4.20%
Houston,Job Title,2018-09,Financial Analyst,Median Base Pay,"$69,523 ",1.60%
Houston,Job Title,2018-09,Administrative Assistant,Median Base Pay,"$44,263 ",2.40%
Houston,Job Title,2018-09,Accountant,Median Base Pay,"$60,395 ",1.90%
Houston,Job Title,2018-09,Sales Representative,Median Base Pay,"$51,071 ",1.90%
Houston,Job Title,2018-09,Professor,Median Base Pay,"$98,367 ",-1.50%
Houston,Job Title,2018-09,Registered Nurse,Median Base Pay,"$72,117 ",1.00%
Houston,Job Title,2018-09,Marketing Manager,Median Base Pay,"$73,191 ",0.00%
Houston,Job Title,2018-09,Operations Manager,Median Base Pay,"$71,985 ",-0.50%
Houston,Job Title,2018-09,Product Manager,Median Base Pay,"$100,554 ",2.80%
Houston,Job Title,2018-09,Sales Manager,Median Base Pay,"$68,101 ",1.50%
Houston,Job Title,2018-09,Teacher,Median Base Pay,"$52,466 ",1.70%
Houston,Job Title,2018-09,Bank Teller,Median Base Pay,"$30,562 ",6.60%
Houston,Job Title,2018-09,Customer Service Manager,Median Base Pay,"$55,675 ",2.60%
Houston,Job Title,2018-09,Physical Therapist,Median Base Pay,"$75,308 ",-2.70%
Houston,Job Title,2018-09,Mechanical Engineer,Median Base Pay,"$82,678 ",0.60%
Houston,Job Title,2018-09,Recruiter,Median Base Pay,"$53,489 ",-0.90%
Houston,Job Title,2018-09,Design Engineer,Median Base Pay,"$83,142 ",2.40%
Houston,Job Title,2018-09,Pharmacy Technician,Median Base Pay,"$34,187 ",5.90%
Houston,Job Title,2018-09,Graphic Designer,Median Base Pay,"$48,658 ",2.10%
Houston,Job Title,2018-09,Web Developer,Median Base Pay,"$71,345 ",1.70%
Houston,Job Title,2018-09,Business Development Manager,Median Base Pay,"$80,304 ",2.30%
Houston,Job Title,2018-09,Data Scientist,Median Base Pay,"$105,916 ",0.30%
Houston,Job Title,2018-09,Buyer,Median Base Pay,"$60,775 ",2.00%
Houston,Job Title,2018-09,Data Analyst,Median Base Pay,"$63,884 ",0.60%
Houston,Job Title,2018-09,Electrical Engineer,Median Base Pay,"$84,540 ",1.10%
Houston,Job Title,2018-09,Attorney,Median Base Pay,"$122,757 ",4.10%
Houston,Job Title,2018-09,Human Resources Manager,Median Base Pay,"$83,374 ",3.00%
Houston,Job Title,2018-09,Technician,Median Base Pay,"$48,994 ",1.40%
Houston,Job Title,2018-09,Restaurant Cook,Median Base Pay,"$27,656 ",4.90%
Houston,Job Title,2018-09,Production Manager,Median Base Pay,"$70,408 ",3.10%
Houston,Job Title,2018-09,Manufacturing Engineer,Median Base Pay,"$79,476 ",1.50%
Houston,Job Title,2018-09,Retail Key Holder,Median Base Pay,"$29,964 ",2.10%
Houston,Job Title,2018-09,Paralegal,Median Base Pay,"$55,726 ",0.90%
Houston,Job Title,2018-09,Java Developer,Median Base Pay,"$82,837 ",1.50%
Houston,Job Title,2018-09,Warehouse Associate,Median Base Pay,"$36,461 ",-3.50%
Houston,Job Title,2018-09,Property Manager,Median Base Pay,"$56,654 ",5.20%
Houston,Job Title,2018-09,Producer,Median Base Pay,"$54,736 ",-2.60%
Houston,Job Title,2018-09,Quality Engineer,Median Base Pay,"$76,287 ",1.30%
Houston,Job Title,2018-09,Operations Analyst,Median Base Pay,"$64,805 ",2.00%
Houston,Job Title,2018-09,Medical Assistant,Median Base Pay,"$34,710 ",1.90%
Houston,Job Title,2018-09,Tax Manager,Median Base Pay,"$97,638 ",-0.80%
Houston,Job Title,2018-09,Technical Editor,Median Base Pay,"$56,112 ",1.70%
Houston,Job Title,2018-09,Truck Driver,Median Base Pay,"$55,477 ",2.80%
Houston,Job Title,2018-09,Insurance Agent,Median Base Pay,"$34,817 ",-8.00%
Houston,Job Title,2018-09,Medical Technologist,Median Base Pay,"$55,995 ",1.10%
Houston,Job Title,2018-09,Field Engineer,Median Base Pay,"$70,681 ",-1.00%
Houston,Job Title,2018-09,Machine Operator,Median Base Pay,"$39,980 ",1.10%
Houston,Job Title,2018-09,Communications Manager,Median Base Pay,"$73,224 ",1.00%
Houston,Job Title,2018-09,Construction Laborer,Median Base Pay,"$37,845 ",0.60%
Houston,Job Title,2018-09,Emergency Medical Technician,Median Base Pay,"$39,133 ",4.70%
Houston,Job Title,2018-09,Web Designer,Median Base Pay,"$58,315 ",1.90%
Houston,Job Title,2018-09,Maintenance Worker,Median Base Pay,"$40,002 ",7.30%
Houston,Job Title,2018-09,Barista,Median Base Pay,"$22,771 ",4.50%
Houston,Job Title,2018-09,Bartender,Median Base Pay,"$38,267 ",5.70%
Houston,Job Title,2018-09,Civil Engineer,Median Base Pay,"$76,631 ",2.70%
Houston,Job Title,2018-09,Claims Adjuster,Median Base Pay,"$51,249 ",0.30%
Houston,Job Title,2018-09,Certified Nursing Assistant,Median Base Pay,"$28,633 ",3.20%
Houston,Job Title,2018-09,Customer Service Representative,Median Base Pay,"$38,443 ",2.40%
Houston,Job Title,2018-09,Delivery Driver,Median Base Pay,"$37,503 ",2.30%
Houston,Job Title,2018-09,Financial Advisor,Median Base Pay,"$52,846 ",6.50%
Houston,Job Title,2018-09,Licensed Practical Nurse,Median Base Pay,"$47,004 ",1.50%
Houston,Job Title,2018-09,Loan Officer,Median Base Pay,"$45,760 ",5.20%
Houston,Job Title,2018-09,Maintenance Technician,Median Base Pay,"$42,512 ",-0.70%
Houston,Job Title,2018-09,Material Handler,Median Base Pay,"$36,742 ",2.70%
Houston,Job Title,2018-09,IT Manager,Median Base Pay,"$99,264 ",3.60%
Houston,Job Title,2018-09,Office Manager,Median Base Pay,"$50,554 ",2.50%
Houston,Job Title,2018-09,Pharmacist,Median Base Pay,"$114,019 ",0.70%
Houston,Job Title,2018-09,Process Engineer,Median Base Pay,"$92,883 ",2.40%
Houston,Job Title,2018-09,Program Manager,Median Base Pay,"$77,512 ",-1.30%
Houston,Job Title,2018-09,Research Assistant,Median Base Pay,"$29,938 ",-0.10%
Houston,Job Title,2018-09,Restaurant Manager,Median Base Pay,"$51,787 ",-0.90%
Houston,Job Title,2018-09,Security Officer,Median Base Pay,"$35,074 ",2.40%
Houston,Job Title,2018-09,Server,Median Base Pay,"$30,509 ",1.70%
Houston,Job Title,2018-09,Solutions Architect,Median Base Pay,"$104,679 ",-0.30%
Houston,Job Title,2018-09,Systems Engineer,Median Base Pay,"$75,311 ",0.40%
Houston,Job Title,2018-09,Technical Support,Median Base Pay,"$48,300 ",1.80%
Houston,Job Title,2018-09,UX Designer,Median Base Pay,"$79,990 ",2.70%
Seattle,Job Title,2018-09,Software Engineer,Median Base Pay,"$115,388 ",3.40%
Seattle,Job Title,2018-09,Programmer Analyst,Median Base Pay,"$86,108 ",5.60%
Seattle,Job Title,2018-09,Consultant,Median Base Pay,"$87,427 ",1.20%
Seattle,Job Title,2018-09,Project Manager,Median Base Pay,"$81,693 ",-3.60%
Seattle,Job Title,2018-09,Store Manager,Median Base Pay,"$59,011 ",2.10%
Seattle,Job Title,2018-09,Business Analyst,Median Base Pay,"$78,660 ",1.80%
Seattle,Job Title,2018-09,Cashier,Median Base Pay,"$35,135 ",5.20%
Seattle,Job Title,2018-09,Financial Analyst,Median Base Pay,"$74,340 ",2.60%
Seattle,Job Title,2018-09,Administrative Assistant,Median Base Pay,"$50,767 ",3.40%
Seattle,Job Title,2018-09,Accountant,Median Base Pay,"$63,640 ",2.90%
Seattle,Job Title,2018-09,Sales Representative,Median Base Pay,"$56,067 ",2.90%
Seattle,Job Title,2018-09,Professor,Median Base Pay,"$101,055 ",-0.50%
Seattle,Job Title,2018-09,Registered Nurse,Median Base Pay,"$78,127 ",2.00%
Seattle,Job Title,2018-09,Marketing Manager,Median Base Pay,"$87,613 ",1.00%
Seattle,Job Title,2018-09,Operations Manager,Median Base Pay,"$79,129 ",0.50%
Seattle,Job Title,2018-09,Product Manager,Median Base Pay,"$114,987 ",3.80%
Seattle,Job Title,2018-09,Sales Manager,Median Base Pay,"$74,019 ",2.50%
Seattle,Job Title,2018-09,Teacher,Median Base Pay,"$56,301 ",2.70%
Seattle,Job Title,2018-09,Bank Teller,Median Base Pay,"$34,562 ",7.70%
Seattle,Job Title,2018-09,Customer Service Manager,Median Base Pay,"$63,458 ",3.60%
Seattle,Job Title,2018-09,Physical Therapist,Median Base Pay,"$76,164 ",-1.70%
Seattle,Job Title,2018-09,Mechanical Engineer,Median Base Pay,"$85,665 ",1.70%
Seattle,Job Title,2018-09,Recruiter,Median Base Pay,"$62,070 ",0.10%
Seattle,Job Title,2018-09,Design Engineer,Median Base Pay,"$85,556 ",3.40%
Seattle,Job Title,2018-09,Pharmacy Technician,Median Base Pay,"$42,641 ",6.90%
Seattle,Job Title,2018-09,Graphic Designer,Median Base Pay,"$60,820 ",3.10%
Seattle,Job Title,2018-09,Web Developer,Median Base Pay,"$87,634 ",2.70%
Seattle,Job Title,2018-09,Business Development Manager,Median Base Pay,"$89,049 ",3.30%
Seattle,Job Title,2018-09,Data Scientist,Median Base Pay,"$126,462 ",1.30%
Seattle,Job Title,2018-09,Buyer,Median Base Pay,"$69,801 ",3.00%
Seattle,Job Title,2018-09,Data Analyst,Median Base Pay,"$71,266 ",1.60%
Seattle,Job Title,2018-09,Electrical Engineer,Median Base Pay,"$92,064 ",2.20%
Seattle,Job Title,2018-09,Attorney,Median Base Pay,"$116,229 ",5.10%
Seattle,Job Title,2018-09,Human Resources Manager,Median Base Pay,"$87,853 ",4.00%
Seattle,Job Title,2018-09,Technician,Median Base Pay,"$53,836 ",2.40%
Seattle,Job Title,2018-09,Restaurant Cook,Median Base Pay,"$36,120 ",6.00%
Seattle,Job Title,2018-09,Production Manager,Median Base Pay,"$72,155 ",4.10%
Seattle,Job Title,2018-09,Manufacturing Engineer,Median Base Pay,"$80,525 ",2.50%
Seattle,Job Title,2018-09,Retail Key Holder,Median Base Pay,"$35,647 ",3.10%
Seattle,Job Title,2018-09,Paralegal,Median Base Pay,"$63,661 ",1.90%
Seattle,Job Title,2018-09,Java Developer,Median Base Pay,"$90,437 ",2.60%
Seattle,Job Title,2018-09,Warehouse Associate,Median Base Pay,"$47,165 ",-2.60%
Seattle,Job Title,2018-09,Property Manager,Median Base Pay,"$64,967 ",6.30%
Seattle,Job Title,2018-09,Producer,Median Base Pay,"$74,145 ",-1.60%
Seattle,Job Title,2018-09,Quality Engineer,Median Base Pay,"$84,069 ",2.30%
Seattle,Job Title,2018-09,Operations Analyst,Median Base Pay,"$69,297 ",3.10%
Seattle,Job Title,2018-09,Medical Assistant,Median Base Pay,"$44,640 ",2.90%
Seattle,Job Title,2018-09,Tax Manager,Median Base Pay,"$100,129 ",0.20%
Seattle,Job Title,2018-09,Technical Editor,Median Base Pay,"$80,494 ",2.70%
Seattle,Job Title,2018-09,Truck Driver,Median Base Pay,"$58,716 ",3.80%
Seattle,Job Title,2018-09,Insurance Agent,Median Base Pay,"$37,823 ",-7.10%
Seattle,Job Title,2018-09,Medical Technologist,Median Base Pay,"$66,218 ",2.10%
Seattle,Job Title,2018-09,Field Engineer,Median Base Pay,"$74,188 ",0.00%
Seattle,Job Title,2018-09,Machine Operator,Median Base Pay,"$44,466 ",2.10%
Seattle,Job Title,2018-09,Communications Manager,Median Base Pay,"$88,304 ",2.00%
Seattle,Job Title,2018-09,Construction Laborer,Median Base Pay,"$53,493 ",1.70%
Seattle,Job Title,2018-09,Emergency Medical Technician,Median Base Pay,"$42,007 ",5.80%
Seattle,Job Title,2018-09,Web Designer,Median Base Pay,"$68,026 ",2.90%
Seattle,Job Title,2018-09,Maintenance Worker,Median Base Pay,"$53,419 ",8.40%
Seattle,Job Title,2018-09,Barista,Median Base Pay,"$30,147 ",5.60%
Seattle,Job Title,2018-09,Bartender,Median Base Pay,"$40,903 ",6.80%
Seattle,Job Title,2018-09,Civil Engineer,Median Base Pay,"$77,456 ",3.80%
Seattle,Job Title,2018-09,Claims Adjuster,Median Base Pay,"$54,304 ",1.30%
Seattle,Job Title,2018-09,Certified Nursing Assistant,Median Base Pay,"$37,427 ",4.30%
Seattle,Job Title,2018-09,Customer Service Representative,Median Base Pay,"$45,099 ",3.50%
Seattle,Job Title,2018-09,Delivery Driver,Median Base Pay,"$47,296 ",3.40%
Seattle,Job Title,2018-09,Financial Advisor,Median Base Pay,"$57,924 ",7.60%
Seattle,Job Title,2018-09,Licensed Practical Nurse,Median Base Pay,"$52,913 ",2.50%
Seattle,Job Title,2018-09,Loan Officer,Median Base Pay,"$48,934 ",6.30%
Seattle,Job Title,2018-09,Maintenance Technician,Median Base Pay,"$50,344 ",0.30%
Seattle,Job Title,2018-09,Material Handler,Median Base Pay,"$41,269 ",3.80%
Seattle,Job Title,2018-09,IT Manager,Median Base Pay,"$109,336 ",4.70%
Seattle,Job Title,2018-09,Office Manager,Median Base Pay,"$58,503 ",3.60%
Seattle,Job Title,2018-09,Pharmacist,Median Base Pay,"$126,183 ",1.70%
Seattle,Job Title,2018-09,Process Engineer,Median Base Pay,"$92,387 ",3.40%
Seattle,Job Title,2018-09,Program Manager,Median Base Pay,"$97,627 ",-0.40%
Seattle,Job Title,2018-09,Research Assistant,Median Base Pay,"$32,854 ",0.90%
Seattle,Job Title,2018-09,Restaurant Manager,Median Base Pay,"$54,393 ",0.10%
Seattle,Job Title,2018-09,Security Officer,Median Base Pay,"$45,547 ",3.50%
Seattle,Job Title,2018-09,Server,Median Base Pay,"$37,593 ",2.70%
Seattle,Job Title,2018-09,Solutions Architect,Median Base Pay,"$115,238 ",0.70%
Seattle,Job Title,2018-09,Systems Engineer,Median Base Pay,"$92,230 ",1.40%
Seattle,Job Title,2018-09,Technical Support,Median Base Pay,"$52,686 ",2.80%
Seattle,Job Title,2018-09,UX Designer,Median Base Pay,"$99,643 ",3.70%
San Francisco,Job Title,2018-09,Software Engineer,Median Base Pay,"$121,956 ",4.60%
San Francisco,Job Title,2018-09,Programmer Analyst,Median Base Pay,"$91,662 ",6.80%
San Francisco,Job Title,2018-09,Consultant,Median Base Pay,"$95,693 ",2.40%
San Francisco,Job Title,2018-09,Project Manager,Median Base Pay,"$91,406 ",-2.50%
San Francisco,Job Title,2018-09,Store Manager,Median Base Pay,"$66,752 ",3.20%
San Francisco,Job Title,2018-09,Business Analyst,Median Base Pay,"$87,786 ",3.00%
San Francisco,Job Title,2018-09,Cashier,Median Base Pay,"$34,907 ",6.40%
San Francisco,Job Title,2018-09,Financial Analyst,Median Base Pay,"$84,204 ",3.80%
San Francisco,Job Title,2018-09,Administrative Assistant,Median Base Pay,"$57,864 ",4.60%
San Francisco,Job Title,2018-09,Accountant,Median Base Pay,"$73,046 ",4.10%
San Francisco,Job Title,2018-09,Sales Representative,Median Base Pay,"$64,052 ",4.10%
San Francisco,Job Title,2018-09,Professor,Median Base Pay,"$127,027 ",0.60%
San Francisco,Job Title,2018-09,Registered Nurse,Median Base Pay,"$114,073 ",3.20%
San Francisco,Job Title,2018-09,Marketing Manager,Median Base Pay,"$101,006 ",2.10%
San Francisco,Job Title,2018-09,Operations Manager,Median Base Pay,"$90,695 ",1.70%
San Francisco,Job Title,2018-09,Product Manager,Median Base Pay,"$130,768 ",5.00%
San Francisco,Job Title,2018-09,Sales Manager,Median Base Pay,"$83,713 ",3.60%
San Francisco,Job Title,2018-09,Teacher,Median Base Pay,"$67,610 ",3.90%
San Francisco,Job Title,2018-09,Bank Teller,Median Base Pay,"$36,153 ",8.90%
San Francisco,Job Title,2018-09,Customer Service Manager,Median Base Pay,"$73,576 ",4.80%
San Francisco,Job Title,2018-09,Physical Therapist,Median Base Pay,"$96,254 ",-0.60%
